N values,Option Valuation,Black Scholes
162,11.551454520028724,11.544280227051097
163,11.545457735288624,11.544280227051097
164,11.551430813938383,11.544280227051097
165,11.545331817877015,11.544280227051097
166,11.551406620690996,11.544280227051097
167,11.54520891811145,11.544280227051097
168,11.551381976537245,11.544280227051097
169,11.545088928796803,11.544280227051097
170,11.551356915470125,11.544280227051097
171,11.54497174775746,11.544280227051097
172,11.551331469366179,11.544280227051097
173,11.544857277546825,11.544280227051097
174,11.551305668157157,11.544280227051097
175,11.544745425172122,11.544280227051097
176,11.55127953993134,11.544280227051097
177,11.544636101848717,11.544280227051097
178,11.551253111068332,11.544280227051097
179,11.544529222760868,11.544280227051097
180,11.551226406349251,11.544280227051097
181,11.54442470684482,11.544280227051097
182,11.55119944906612,11.544280227051097
183,11.544322476578456,11.544280227051097
184,11.55117226110799,11.544280227051097
185,11.544222457799712,11.544280227051097
186,11.55114486306347,11.544280227051097
187,11.544124579511744,11.544280227051097
188,11.55111727428764,11.544280227051097
189,11.544028773736683,11.544280227051097
190,11.55108951299572,11.544280227051097
191,11.543934975331968,11.544280227051097
192,11.551061596324292,11.544280227051097
193,11.54384312186577,11.544280227051097
194,11.55103354040135,11.544280227051097
195,11.543753153463188,11.544280227051097
196,11.551005360408094,11.544280227051097
197,11.543665012688816,11.544280227051097
198,11.550977070637394,11.544280227051097
199,11.543578644412674,11.544280227051097
200,11.550948684549166,11.544280227051097
201,11.543493995696538,11.544280227051097
202,11.550920214818117,11.544280227051097
203,11.543411015693867,11.544280227051097
204,11.550891673382568,11.544280227051097
205,11.543329655546414,11.544280227051097
206,11.55086307148827,11.544280227051097
207,11.543249868275362,11.544280227051097
208,11.550834419726442,11.544280227051097
209,11.54317160871353,11.544280227051097
210,11.55080572807324,11.544280227051097
211,11.543094833394019,11.544280227051097
212,11.550777005934016,11.544280227051097
213,11.543019500490873,11.544280227051097
214,11.550748262167435,11.544280227051097
215,11.542945569736046,11.544280227051097
216,11.550719505113193,11.544280227051097
217,11.5428730023392,11.544280227051097
218,11.550690742628387,11.544280227051097
219,11.542801760936442,11.544280227051097
220,11.550661982126103,11.544280227051097
221,11.542731809510684,11.544280227051097
222,11.550633230577287,11.544280227051097
223,11.542663113343863,11.544280227051097
224,11.550604494547335,11.544280227051097
225,11.542595638941998,11.544280227051097
226,11.550575780227378,11.544280227051097
227,11.542529354004754,11.544280227051097
228,11.55054709344361,11.544280227051097
229,11.542464227351205,11.544280227051097
230,11.550518439675024,11.544280227051097
231,11.542400228884299,11.544280227051097
232,11.550489824081192,11.544280227051097
233,11.54233732954413,11.544280227051097
234,11.550461251525556,11.544280227051097
235,11.5422755012537,11.544280227051097
236,11.55043272656718,11.544280227051097
237,11.542214716886276,11.544280227051097
238,11.550404253509578,11.544280227051097
239,11.542154950224262,11.544280227051097
240,11.550375836389815,11.544280227051097
241,11.542096175926178,11.544280227051097
242,11.550347479000154,11.544280227051097
243,11.542038369475181,11.544280227051097
244,11.550319184903586,11.544280227051097
245,11.541981507160742,11.544280227051097
246,11.55029095745083,11.544280227051097
247,11.541925566039906,11.544280227051097
248,11.550262799777656,11.544280227051097
249,11.541870523909424,11.544280227051097
250,11.550234714834392,11.544280227051097
251,11.541816359267717,11.544280227051097
252,11.550206705377892,11.544280227051097
253,11.541763051295755,11.544280227051097
254,11.550178773990815,11.544280227051097
255,11.541710579837295,11.544280227051097
256,11.550150923089713,11.544280227051097
257,11.54165892535058,11.544280227051097
258,11.550123154943364,11.544280227051097
259,11.541608068900695,11.544280227051097
260,11.550095471659423,11.544280227051097
261,11.541557992139122,11.544280227051097
262,11.550067875209507,11.544280227051097
263,11.541508677274098,11.544280227051097
264,11.550040367433887,11.544280227051097
265,11.541460107044209,11.544280227051097
266,11.550012950037834,11.544280227051097
267,11.54141226471002,11.544280227051097
268,11.549985624615013,11.544280227051097
269,11.54136513403374,11.544280227051097
270,11.549958392646696,11.544280227051097
271,11.54131869925545,11.544280227051097
272,11.549931255492634,11.544280227051097
273,11.541272945068894,11.544280227051097
274,11.549904214426519,11.544280227051097
275,11.541227856624534,11.544280227051097
276,11.549877270610455,11.544280227051097
277,11.541183419497004,11.544280227051097
278,11.549850425127431,11.544280227051097
279,11.541139619670748,11.544280227051097
280,11.549823678961966,11.544280227051097
281,11.541096443541006,11.544280227051097
282,11.549797033022207,11.544280227051097
283,11.541053877873503,11.544280227051097
284,11.549770488141139,11.544280227051097
285,11.541011909814689,11.544280227051097
286,11.549744045066168,11.544280227051097
287,11.540970526866335,11.544280227051097
288,11.54971770447704,11.544280227051097
289,11.540929716878987,11.544280227051097
290,11.549691466997345,11.544280227051097
291,11.54088946803165,11.544280227051097
292,11.549665333176613,11.544280227051097
293,11.5408497688315,11.544280227051097
294,11.549639303503167,11.544280227051097
295,11.540810608098452,11.544280227051097
296,11.549613378410509,11.544280227051097
297,11.540771974947615,11.544280227051097
298,11.549587558284053,11.544280227051097
299,11.540733858789366,11.544280227051097
300,11.549561843447668,11.544280227051097
301,11.540696249318984,11.544280227051097
302,11.549536234180358,11.544280227051097
303,11.5406591364908,11.544280227051097
304,11.549510730719732,11.544280227051097
305,11.540622510539926,11.544280227051097
306,11.549485333250464,11.544280227051097
307,11.540586361946007,11.544280227051097
308,11.549460041923544,11.544280227051097
309,11.540550681433983,11.544280227051097
310,11.549434856843291,11.544280227051097
311,11.540515459976803,11.544280227051097
312,11.549409778086106,11.544280227051097
313,11.540480688768241,11.544280227051097
314,11.549384805684296,11.544280227051097
315,11.540446359224722,11.544280227051097
316,11.549359939639178,11.544280227051097
317,11.540412462997253,11.544280227051097
318,11.549335179926038,11.544280227051097
319,11.540378991921273,11.544280227051097
320,11.549310526475265,11.544280227051097
321,11.540345938052626,11.544280227051097
322,11.549285979205678,11.544280227051097
323,11.540313293635501,11.544280227051097
324,11.549261537997548,11.544280227051097
325,11.540281051114066,11.544280227051097
326,11.549237202716546,11.544280227051097
327,11.540249203110244,11.544280227051097
328,11.549212973188306,11.544280227051097
329,11.540217742423778,11.544280227051097
330,11.549188849234303,11.544280227051097
331,11.54018666203587,11.544280227051097
332,11.549164830635027,11.544280227051097
333,11.540155955095342,11.544280227051097
334,11.549140917169217,11.544280227051097
335,11.540125614902555,11.544280227051097
336,11.549117108584296,11.544280227051097
337,11.540095634930939,11.544280227051097
338,11.549093404607872,11.544280227051097
339,11.540066008804176,11.544280227051097
340,11.549069804964153,11.544280227051097
341,11.540036730293599,11.544280227051097
342,11.549046309349523,11.544280227051097
343,11.54000779331238,11.544280227051097
344,11.549022917447918,11.544280227051097
345,11.539979191931122,11.544280227051097
346,11.548999628927698,11.544280227051097
347,11.539950920331162,11.544280227051097
348,11.548976443446614,11.544280227051097
349,11.539922972851004,11.544280227051097
350,11.548953360643768,11.544280227051097
351,11.539895343942863,11.544280227051097
352,11.548930380162757,11.544280227051097
353,11.53986802820002,11.544280227051097
354,11.548907501609081,11.544280227051097
355,11.539841020315928,11.544280227051097
356,11.548884724602102,11.544280227051097
357,11.539814315121662,11.544280227051097
358,11.548862048744782,11.544280227051097
359,11.539787907558063,11.544280227051097
360,11.548839473619926,11.544280227051097
361,11.53976179267306,11.544280227051097
362,11.548816998813479,11.544280227051097
363,11.539735965630701,11.544280227051097
364,11.548794623901484,11.544280227051097
365,11.539710421693798,11.544280227051097
366,11.548772348451664,11.544280227051097
367,11.539685156243978,11.544280227051097
368,11.548750172021172,11.544280227051097
369,11.539660164734615,11.544280227051097
370,11.548728094160444,11.544280227051097
371,11.539635442750278,11.544280227051097
372,11.548706114427642,11.544280227051097
373,11.539610985944183,11.544280227051097
374,11.548684232354233,11.544280227051097
375,11.539586790078266,11.544280227051097
376,11.54866244748462,11.544280227051097
377,11.53956285099315,11.544280227051097
378,11.548640759350455,11.544280227051097
379,11.539539164631542,11.544280227051097
380,11.548619167471113,11.544280227051097
381,11.539515727005568,11.544280227051097
382,11.548597671383794,11.544280227051097
383,11.539492534212588,11.544280227051097
384,11.54857627059791,11.544280227051097
385,11.539469582450478,11.544280227051097
386,11.548554964641028,11.544280227051097
387,11.539446867963207,11.544280227051097
388,11.548533753015883,11.544280227051097
389,11.539424387108808,11.544280227051097
390,11.548512635247556,11.544280227051097
391,11.539402136290697,11.544280227051097
392,11.548491610837566,11.544280227051097
393,11.539380112002448,11.544280227051097
394,11.548470679294326,11.544280227051097
395,11.539358310790716,11.544280227051097
396,11.548449840120925,11.544280227051097
397,11.53938237932148,11.544280227051097
398,11.548429092824634,11.544280227051097
399,11.539451766406094,11.544280227051097
400,11.548408436914675,11.544280227051097
401,11.53952024326756,11.544280227051097
402,11.54838787188415,11.544280227051097
403,11.539587824995444,11.544280227051097
404,11.548367397235593,11.544280227051097
405,11.53965452639627,11.544280227051097
406,11.54834701246688,11.544280227051097
407,11.539720361944447,11.544280227051097
408,11.548326717088262,11.544280227051097
409,11.53978534581105,11.544280227051097
410,11.548306510590102,11.544280227051097
411,11.539849491883851,11.544280227051097
412,11.548286392473525,11.544280227051097
413,11.53991281376806,11.544280227051097
414,11.548266362238666,11.544280227051097
415,11.539975324780563,11.544280227051097
416,11.548246419387766,11.544280227051097
417,11.54003703797383,11.544280227051097
418,11.548226563420242,11.544280227051097
419,11.540097966132782,11.544280227051097
420,11.548206793834389,11.544280227051097
421,11.540158121786087,11.544280227051097
422,11.548187110141672,11.544280227051097
423,11.540217517202818,11.544280227051097
424,11.548167511827641,11.544280227051097
425,11.540276164408919,11.544280227051097
426,11.54814799840752,11.544280227051097
427,11.540334075201113,11.544280227051097
428,11.54812856938249,11.544280227051097
429,11.540391261136227,11.544280227051097
430,11.548109224259708,11.544280227051097
431,11.540447733525625,11.544280227051097
432,11.548089962539237,11.544280227051097
433,11.5405035034883,11.544280227051097
434,11.548070783743109,11.544280227051097
435,11.540558581907453,11.544280227051097
436,11.548051687365726,11.544280227051097
437,11.540612979449127,11.544280227051097
438,11.548032672927684,11.544280227051097
439,11.54066670658098,11.544280227051097
440,11.54801373993703,11.544280227051097
441,11.540719773574656,11.544280227051097
442,11.54799488791089,11.544280227051097
443,11.540772190491836,11.544280227051097
444,11.54797611636624,11.544280227051097
445,11.540823967199797,11.544280227051097
446,11.547957424812855,11.544280227051097
447,11.54087511338668,11.544280227051097
448,11.547938812782895,11.544280227051097
449,11.540925638560678,11.544280227051097
450,11.54792027979097,11.544280227051097
451,11.540975552029428,11.544280227051097
452,11.547901825361981,11.544280227051097
453,11.541024862945877,11.544280227051097
454,11.547883449026031,11.544280227051097
455,11.541073580275098,11.544280227051097
456,11.547865150303092,11.544280227051097
457,11.5411217128345,11.544280227051097
458,11.547846928730392,11.544280227051097
459,11.541169269248563,11.544280227051097
460,11.54782878383654,11.544280227051097
461,11.541216258014694,11.544280227051097
462,11.547810715160713,11.544280227051097
463,11.54126268744115,11.544280227051097
464,11.547792722237467,11.544280227051097
465,11.541308565712699,11.544280227051097
466,11.54777480459846,11.544280227051097
467,11.541353900833762,11.544280227051097
468,11.547756961804954,11.544280227051097
469,11.541398700697682,11.544280227051097
470,11.547739193385977,11.544280227051097
471,11.541442973018325,11.544280227051097
472,11.54772149888701,11.544280227051097
473,11.541486725393876,11.544280227051097
474,11.5477038778663,11.544280227051097
475,11.54152996528768,11.544280227051097
476,11.547686329865778,11.544280227051097
477,11.541572700008514,11.544280227051097
478,11.547668854444193,11.544280227051097
479,11.541614936746223,11.544280227051097
480,11.547651451163613,11.544280227051097
481,11.54165668256195,11.544280227051097
482,11.547634119582261,11.544280227051097
483,11.541697944396816,11.544280227051097
484,11.547616859252734,11.544280227051097
485,11.541738729062603,11.544280227051097
486,11.547599669748154,11.544280227051097
487,11.541779043245358,11.544280227051097
488,11.547582550625592,11.544280227051097
489,11.541818893534721,11.544280227051097
490,11.54756550146418,11.544280227051097
491,11.541858286368889,11.544280227051097
492,11.547548521836132,11.544280227051097
493,11.541897228119884,11.544280227051097
494,11.547531611308946,11.544280227051097
495,11.541935725003812,11.544280227051097
496,11.547514769467917,11.544280227051097
497,11.541973783170935,11.544280227051097
498,11.547497995893647,11.544280227051097
499,11.54201140862892,11.544280227051097
500,11.547481290158265,11.544280227051097
501,11.542048607305771,11.544280227051097
502,11.547464651855782,11.544280227051097
503,11.542085385023325,11.544280227051097
504,11.54744808056581,11.544280227051097
505,11.542121747495745,11.544280227051097
506,11.5474315758951,11.544280227051097
507,11.54215770034177,11.544280227051097
508,11.547415137420233,11.544280227051097
509,11.542193249106171,11.544280227051097
510,11.547398764751414,11.544280227051097
511,11.542228399216274,11.544280227051097
512,11.547382457472848,11.544280227051097
513,11.542263156006415,11.544280227051097
514,11.547366215195701,11.544280227051097
515,11.542297524747388,11.544280227051097
516,11.547350037519676,11.544280227051097
517,11.542331510588246,11.544280227051097
518,11.547333924057568,11.544280227051097
519,11.542365118629695,11.544280227051097
520,11.547317874411656,11.544280227051097
521,11.54239835385568,11.544280227051097
522,11.547301888199595,11.544280227051097
523,11.542431221174532,11.544280227051097
524,11.547285965023312,11.544280227051097
525,11.542463725437377,11.544280227051097
526,11.547270104517823,11.544280227051097
527,11.542495871388322,11.544280227051097
528,11.547254306284955,11.544280227051097
529,11.542527663706343,11.544280227051097
530,11.547238569970936,11.544280227051097
531,11.542559106996892,11.544280227051097
532,11.547222895173213,11.544280227051097
533,11.542590205782993,11.544280227051097
534,11.547207281539745,11.544280227051097
535,11.542620964511704,11.544280227051097
536,11.547191728687284,11.544280227051097
537,11.542651387573088,11.544280227051097
538,11.547176236261162,11.544280227051097
539,11.54268147926605,11.544280227051097
540,11.547160803882893,11.544280227051097
541,11.542711243856521,11.544280227051097
542,11.547145431200631,11.544280227051097
543,11.542740685499806,11.544280227051097
544,11.547130117850845,11.544280227051097
545,11.542769808314613,11.544280227051097
546,11.547114863479981,11.544280227051097
547,11.54279861633746,11.544280227051097
548,11.547099667726611,11.544280227051097
549,11.542827113550626,11.544280227051097
550,11.547084530244792,11.544280227051097
551,11.542855303872834,11.544280227051097
552,11.547069450677288,11.544280227051097
553,11.5428831911673,11.544280227051097
554,11.547054428689847,11.544280227051097
555,11.542910779222984,11.544280227051097
556,11.547039463931622,11.544280227051097
557,11.542938071770433,11.544280227051097
558,11.547024556053215,11.544280227051097
559,11.542965072501147,11.544280227051097
560,11.547009704724761,11.544280227051097
561,11.542991785033198,11.544280227051097
562,11.546994909603752,11.544280227051097
563,11.543018212919364,11.544280227051097
564,11.546980170360342,11.544280227051097
565,11.543044359694823,11.544280227051097
566,11.546965486657127,11.544280227051097
567,11.543070228807018,11.544280227051097
568,11.546950858171169,11.544280227051097
569,11.543095823650573,11.544280227051097
570,11.546936284564543,11.544280227051097
571,11.543121147595116,11.544280227051097
572,11.546921765512835,11.544280227051097
573,11.543146203935287,11.544280227051097
574,11.546907300698912,11.544280227051097
575,11.543170995927188,11.544280227051097
576,11.546892889811652,11.544280227051097
577,11.54319552677754,11.544280227051097
578,11.546878532509703,11.544280227051097
579,11.543219799628714,11.544280227051097
580,11.546864228489442,11.544280227051097
581,11.543243817599363,11.544280227051097
582,11.54684997744344,11.544280227051097
583,11.543267583751389,11.544280227051097
584,11.54683577904661,11.544280227051097
585,11.5432911011005,11.544280227051097
586,11.546821633001809,11.544280227051097
587,11.543314372616269,11.544280227051097
588,11.546807539003613,11.544280227051097
589,11.54333740123696,11.544280227051097
590,11.546793496733395,11.544280227051097
591,11.543360189833885,11.544280227051097
592,11.546779505901512,11.544280227051097
593,11.543382741260782,11.544280227051097
594,11.54676556619783,11.544280227051097
595,11.543405058307444,11.544280227051097
596,11.546751677332777,11.544280227051097
597,11.543427143739978,11.544280227051097
598,11.546737838999778,11.544280227051097
599,11.54344900028171,11.544280227051097
600,11.546724050923807,11.544280227051097
601,11.543470630607434,11.544280227051097
602,11.546710312798034,11.544280227051097
603,11.543492037362128,11.544280227051097
604,11.546696624332785,11.544280227051097
605,11.543513223148274,11.544280227051097
606,11.546682985249147,11.544280227051097
607,11.543534190533757,11.544280227051097
608,11.546669395262342,11.544280227051097
609,11.543554942051491,11.544280227051097
610,11.546655854075244,11.544280227051097
611,11.543575480178882,11.544280227051097
612,11.5466423614299,11.544280227051097
613,11.543595807395967,11.544280227051097
614,11.546628917023561,11.544280227051097
615,11.543615926114143,11.544280227051097
616,11.546615520591716,11.544280227051097
617,11.543635838719174,11.544280227051097
618,11.546602171857991,11.544280227051097
619,11.543655547574012,11.544280227051097
620,11.546588870547806,11.544280227051097
621,11.543675054997792,11.544280227051097
622,11.546575616396684,11.544280227051097
623,11.543694363281825,11.544280227051097
624,11.546562409118588,11.544280227051097
625,11.5437134746752,11.544280227051097
626,11.546549248466551,11.544280227051097
627,11.543732391411513,11.544280227051097
628,11.546536134169997,11.544280227051097
629,11.543751115685156,11.544280227051097
630,11.546523065955649,11.544280227051097
631,11.543769649658532,11.544280227051097
632,11.546510043576355,11.544280227051097
633,11.543787995457523,11.544280227051097
634,11.546497066764763,11.544280227051097
635,11.54380615520889,11.544280227051097
636,11.546484135267997,11.544280227051097
637,11.543824130976036,11.544280227051097
638,11.546471248824043,11.544280227051097
639,11.543841924796627,11.544280227051097
640,11.546458407186796,11.544280227051097
641,11.543859538706913,11.544280227051097
642,11.546445610096567,11.544280227051097
643,11.543876974697943,11.544280227051097
644,11.546432857306023,11.544280227051097
645,11.543894234725151,11.544280227051097
646,11.546420148575905,11.544280227051097
647,11.543911320727883,11.544280227051097
648,11.546407483643746,11.544280227051097
649,11.54392823463517,11.544280227051097
650,11.546394862279376,11.544280227051097
651,11.543944978306895,11.544280227051097
652,11.546382284235667,11.544280227051097
653,11.543961553625245,11.544280227051097
654,11.54636974927041,11.544280227051097
655,11.543977962415093,11.544280227051097
656,11.546357257142892,11.544280227051097
657,11.54399420650205,11.544280227051097
658,11.546344807608502,11.544280227051097
659,11.544010287649822,11.544280227051097
660,11.546332400455267,11.544280227051097
661,11.544026207651532,11.544280227051097
662,11.546320035422305,11.544280227051097
663,11.544041968222256,11.544280227051097
664,11.54630771229371,11.544280227051097
665,11.544057571092,11.544280227051097
666,11.54629543083468,11.544280227051097
667,11.544073017952087,11.544280227051097
668,11.54628319081513,11.544280227051097
669,11.544088310485538,11.544280227051097
670,11.546270991999277,11.544280227051097
671,11.54410345032059,11.544280227051097
672,11.54625883418003,11.544280227051097
673,11.544118439115366,11.544280227051097
674,11.546246717117974,11.544280227051097
675,11.544133278447418,11.544280227051097
676,11.546234640605892,11.544280227051097
677,11.544147969918434,11.544280227051097
678,11.546222604400324,11.544280227051097
679,11.544162515100396,11.544280227051097
680,11.546210608295246,11.544280227051097
681,11.544176915537447,11.544280227051097
682,11.54619865208001,11.544280227051097
683,11.54419117274636,11.544280227051097
684,11.546186735522078,11.544280227051097
685,11.544205288232968,11.544280227051097
686,11.546174858423813,11.544280227051097
687,11.544219263491732,11.544280227051097
688,11.546163020549471,11.544280227051097
689,11.544233099994397,11.544280227051097
690,11.546151221715277,11.544280227051097
691,11.544246799180172,11.544280227051097
692,11.546139461688997,11.544280227051097
693,11.544260362489206,11.544280227051097
694,11.546127740271002,11.544280227051097
695,11.544273791336062,11.544280227051097
696,11.546116057259391,11.544280227051097
697,11.544287087101651,11.544280227051097
698,11.546104412437405,11.544280227051097
699,11.544300251157985,11.544280227051097
700,11.54609280560505,11.544280227051097
701,11.544313284893619,11.544280227051097
702,11.546081236564453,11.544280227051097
703,11.544326189633997,11.544280227051097
704,11.546069705104532,11.544280227051097
705,11.544338966706873,11.544280227051097
706,11.546058211037156,11.544280227051097
707,11.544351617416144,11.544280227051097
708,11.546046754156292,11.544280227051097
709,11.544364143066652,11.544280227051097
710,11.546035334267184,11.544280227051097
711,11.544376544920041,11.544280227051097
712,11.546023951175028,11.544280227051097
713,11.54438882425841,11.544280227051097
714,11.546012604679609,11.544280227051097
715,11.544400982300862,11.544280227051097
716,11.546001294593545,11.544280227051097
717,11.544413020301224,11.544280227051097
718,11.545990020725988,11.544280227051097
719,11.54442493946194,11.544280227051097
720,11.54597878288773,11.544280227051097
721,11.544436740985606,11.544280227051097
722,11.54596758087607,11.544280227051097
723,11.544448426058349,11.544280227051097
724,11.545956414518773,11.544280227051097
725,11.544459995850739,11.544280227051097
726,11.545945283632728,11.544280227051097
727,11.544471451523815,11.544280227051097
728,11.545934188026665,11.544280227051097
729,11.54448279420376,11.544280227051097
730,11.545923127508063,11.544280227051097
731,11.544494025038528,11.544280227051097
732,11.545912101904179,11.544280227051097
733,11.544505145129879,11.544280227051097
734,11.545901111032714,11.544280227051097
735,11.544516155589882,11.544280227051097
736,11.545890154715325,11.544280227051097
737,11.544527057505444,11.544280227051097
738,11.54587923276559,11.544280227051097
739,11.544537851947913,11.544280227051097
740,11.54586834502167,11.544280227051097
741,11.544548539983712,11.544280227051097
742,11.545857491284817,11.544280227051097
743,11.544559122647675,11.544280227051097
744,11.545846671405046,11.544280227051097
745,11.544569600987433,11.544280227051097
746,11.545835885196826,11.544280227051097
747,11.544579976031217,11.544280227051097
748,11.545825132485488,11.544280227051097
749,11.544590248788856,11.544280227051097
750,11.5458144130955,11.544280227051097
751,11.544600420268583,11.544280227051097
752,11.545803726865804,11.544280227051097
753,11.544610491440835,11.544280227051097
754,11.545793073623967,11.544280227051097
755,11.544620463305538,11.544280227051097
756,11.545782453203165,11.544280227051097
757,11.544630336802056,11.544280227051097
758,11.545771865435963,11.544280227051097
759,11.544640112912399,11.544280227051097
760,11.54576131016798,11.544280227051097
761,11.544649792547656,11.544280227051097
762,11.54575078721704,11.544280227051097
763,11.544659376675405,11.544280227051097
764,11.54574029642279,11.544280227051097
765,11.544668866186196,11.544280227051097
766,11.545729837636348,11.544280227051097
767,11.544678262008139,11.544280227051097
768,11.545719410684258,11.544280227051097
769,11.544687565040343,11.544280227051097
770,11.545709015402528,11.544280227051097
771,11.544696776173339,11.544280227051097
772,11.545698651651048,11.544280227051097
773,11.544705896266548,11.544280227051097
774,11.545688319249825,11.544280227051097
775,11.544714926217608,11.544280227051097
776,11.545678018066571,11.544280227051097
